      Patient Emergency Transportation Services & Emergency Rescue,103.703,103.703,102.03,101.692,101.692,101.692,100.376,99.339,98.593,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Health Insurance,120.965,120.347,113.108,112.348,104.912,104.135,100.582,98.889,96.394,95.812,95.635,95.556,93.653,92.696,91.829,91.538,91.319,91.27,91.27,90.565,87.262,85.912,85.88,85.88,85.88,85.88,85.88,85.88,85.88,85.832,85.832,85.832,85.832,85.713,85.713,85.492,84.911,84.113,84.113,84.113,84.035,83.662,83.662,83.662,83.662,83.662,83.662,83.761,83.726,83.703,83.703,81.82,77.414,76.451,76.451,76.451,76.451,76.422,76.422,76.422,76.422,76.301,76.301,75.691,75.691,75.691,75.645,75.608,75.89,74.879,74.397,74.397,74.791,74.157,74.843,74.125,74.46,74.662,74.662,74.662,74.662,74.662,74.662,74.662,74.662,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
  Transport,105.409,104.208,102.518,101.768,101.653,100.789,99.909,99.915,99.387,101.21,100.078,98.571,96.771,96.371,95.369,92.672,88.619,84.298,79.894,79.469,76.804,74.618,73.485,71.856,74.516,74.706,74.062,74.797,73.059,73.045,73.445,73.79,74.046,74.509,73.609,73.898,73.839,73.267,72.523,71.465,71.122,73.185,73.68,75.334,73.246,74.093,74.747,75.249,75.632,76.832,75.236,72.799,78.542,76.073,75.169,73.761,71.59,70.918,70.201,68.026,67.878,64.091,62.812,61.966,58.734,57.984,57.344,54.924,54.29,55.952,58.166,59.208,58.382,58.019,56.187,55.032,53.256,54.177,54.436,54.298,54.024,55.175,55.513,54.958,54.859,55.982,56.981,56.618,56.522,55.594,55.63,55.602,56.006,55.677,56.167,56.07,55.342,55.577,56.702,56.623,56.92,57.594,57.616,56.581,56.499,56.112,55.528,54.821,54.01,54.325,55.253,55.751,55.879,59.099,59.491,57.912,56.533,56.108,55.763,55.608,55.367,55.725,55.468,55.737,54.775,56.743,55.561,53.847,53.195,52.421,51.199,50.598,49.636,50.169,49.818,49.267,48.671,48.426,48.492,47.705,47.232,47.817,44.636,43.095,42.777,42.137,41.829,40.95,39.647,39.164,39.081,39.203,38.946,38.788,38.884,38.802,38.337,38.289,38.163,37.872,38.708,39.523,40.591,40.652,38.152,37.493,37.754,37.801,37.785,36.972,35.711,35.666,36.212,36.119,35.562,35.561,35.659,35.646,35.62,35.503,32.319,31.733,31.588,31.104,30.652,29.943,27.604,25.974,25.968,25.955,25.932,23.977,23.777,23.718,23.71,23.649,23.572,23.546,23.538,23.525,23.48,22.625,22.601,22.559,22.432,22.391,22.381,22.358,19.433,15.5,15.431,15.416,15.414,15.398,15.369,15.369,15.369,15.369,15.369,15.372,15.374,15.374,15.374,15.374,15.374,15.391,15.391,15.391,15.391,15.359,15.359,15.359,15.359,15.359,15.359,15.359,15.359,15.353,15.342,15.342,15.342,15.342,15.342,15.342,15.342,15.3,15.216,15.216,15.216,15.181,15.169,15.158,15.153,15.153,15.153,15.153,15.153,15.16,15.164,15.164,15.164
    Private Transport,104.921,104.354,103.112,101.61,100.986,100.687,100.338,100.139,98.837,102.566,101.511,99.336,96.543,95.938,95.273,92.144,86.523,82.237,77.535,77.055,73.565,70.974,69.597,67.553,70.481,71.306,70.686,71.518,68.933,69.57,70.304,70.67,70.953,71.444,70.427,70.742,70.555,69.403,68.555,67.16,66.542,68.987,69.906,72.047,69.236,70.188,71.379,72.01,72.824,74.163,72.33,69.426,76.282,73.386,72.329,70.649,68.081,67.899,67.201,64.602,64.484,60.012,58.535,57.579,53.712,52.875,52.145,49.232,47.983,49.938,52.616,53.956,53,53.387,51.572,50.055,47.703,48.982,49.628,50.266,49.915,51.503,51.948,51.472,51.361,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Motor Cars,107.205,108.311,105.67,102.871,101.278,100.795,100.284,100.305,98.616,104.361,102.772,100.562,96.506,95.842,94.217,88.758,83.265,78.789,72.3,71.808,68.117,66.005,64.2,61.536,62.748,63.676,63.03,64.22,61.046,60.959,61.777,62.923,64.169,66.094,65.23,65.961,65.587,65.744,66.658,65.633,64.865,67.809,68.532,71.035,69.317,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Motorcycles,97.901,98.596,100.617,99.662,97.712,98.181,100.928,100.901,99.99,104.979,107.866,104.676,112.481,115.146,108.34,101.596,104.076,98.458,96.827,93.016,89.258,88.004,87.453,70.46,70.076,67.294,67.112,63.878,65.179,64.269,76.618,88.772,92.783,80.218,77.019,84.062,84.798,80.677,81.113,81.616,82.882,80.688,80.317,81.114,73.357,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Bicycles,97.485,98.587,100.045,100.537,102.553,101.764,99.819,99.647,98.77,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Parts & Accessories For Personal Transport Equipment,101.908,102.455,102.387,102.447,101.223,100.228,100.191,99.992,99.59,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Petrol,102.923,97.713,98.078,98.701,99.835,100.083,99.509,101.276,99.132,98.965,99.145,95.447,95.031,95.685,101.325,109.773,97.326,90.196,87.568,84.069,78.099,70.64,69.801,70.329,78.054,79.535,77.748,78.65,75.68,78.629,79.034,77.647,76.038,75.027,72.48,72.119,72.272,70.058,66.668,65.904,64.933,69.672,71.963,72.708,64.095,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Fuel & Lubricants For Personal Transport Equipment,107.344,99.804,99.28,99.116,100.562,99.164,99.821,100.861,100.171,101.312,97.135,92.331,99.385,103.597,107.907,110.531,92.2,82.833,79.746,76.132,73.198,68.382,67.95,66.735,74.347,75.008,73.561,74.541,70.439,72.257,71.448,69.959,68.87,67.504,65.178,65.418,63.817,60.526,58.651,57.985,56.977,60.276,61.197,63.329,62.031,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Maintenance & Repair Of Personal Transport Equipment,106.455,105.829,105.691,104.082,103.754,103.49,103.469,96.696,96.346,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Services In Respect Of Personal Transport Equipment,101.436,100.819,100.927,100.37,100.554,100.174,100.295,99.666,99.865,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Insurance Connected With Transport,103.867,105.589,103.102,104.144,103.593,103.212,99.744,98.962,98.081,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Land Transport Services,109.462,106.146,104.762,104.594,104.828,101.073,99.563,99.351,100.014,94.005,93.118,93.003,94.421,92.585,91.453,90.651,87.839,85,84.546,84.421,84.449,83.334,82.837,82.459,83.911,80.882,80.346,80.457,80.935,78.752,78.672,78.685,78.716,79.523,79.522,79.545,79.552,81.281,81.315,81.284,81.342,81.866,81.465,81.771,80.439,80.131,80.108,80.038,78.717,78.297,78.118,78.098,78.111,77.883,77.887,77.887,77.829,74.815,74.24,74.184,73.968,73.683,73.68,73.491,73.493,73.335,73.331,73.334,75.252,75.073,74.717,74.659,74.644,72.024,70.399,70.38,70.373,70.243,69.294,66.683,66.652,66.499,66.49,65.603,65.512,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Bus & Train Fares,111.286,106.206,105.937,105.937,105.937,100.193,99.936,99.936,99.936,94.063,93.435,93.435,93.435,90.948,90.781,90.781,90.781,88.973,88.858,88.858,88.858,88.858,88.858,88.858,88.858,83.267,83.011,83.011,83.011,79.65,79.547,79.547,79.547,81.263,81.315,81.315,81.315,84.787,84.85,84.85,84.85,86.361,85.668,86.348,84.079,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Point-To-Point Transport Services,107.831,106.431,103.795,103.417,103.692,102.38,99.036,98.574,100.012,93.572,92.435,91.94,95.119,94.551,92.153,90.314,84.209,79.839,78.975,78.706,78.803,76.177,75.018,74.142,76.984,76.55,75.677,75.932,77.083,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.31,76.203,76.149,76.09,75.79,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Commuting Fares,101.985,104.111,104.111,104.111,104.111,100,100,100,100,94.545,94.545,94.545,94.545,90.658,90.121,90.121,90.121,89.224,89.224,89.224,89.224,89.452,89.452,89.452,90.299,89.809,89.809,89.809,89.809,89.352,89.352,89.352,89.352,88.258,88.258,88.258,88.211,86.032,86.032,86.032,86.032,82.903,82.903,82.903,82.738,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Land Transport Services,109.334,103.023,96.233,95.721,100.992,99.561,99.762,98.818,101.859,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Other Transport Services,100.987,99.654,94.143,97.351,100.014,101.06,97.717,99.429,101.794,103.578,101.308,103.088,103.846,108.348,104.447,101.797,109.684,101.897,91.988,91.453,90.836,90.117,89.799,89.412,92.138,93.13,92.024,93.167,94.668,93.691,91.323,92.382,92.957,92.097,90.047,90.775,92.11,91.989,90.287,90.425,92.334,94.118,91.967,91.475,96.217,99.13,95.177,95.743,95.778,97.937,94.24,94.736,95.527,95.742,93.311,93.248,93.194,95.344,91.933,94.153,92.367,93.647,88.707,87.115,87.746,85.199,81.95,83.68,92.854,98.453,101.145,95.066,92.611,90.449,87.046,85.81,84.517,84.909,84.909,84.724,84.309,84.281,85.033,85.945,86.199,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Airfares,100.983,99.688,94.072,97.321,100.07,101.156,97.673,99.368,101.803,103.652,101.341,103.149,103.983,108.58,104.658,101.008,109.191,102.783,92.541,92.01,91.375,90.651,90.304,89.963,92.992,94.049,92.913,94.085,95.592,94.61,92.121,93.248,93.878,92.987,90.766,91.551,92.959,92.92,91.115,91.263,93.207,95.116,92.779,92.326,97.221,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Seafares,103.716,99.601,99.428,99.616,99.48,99.521,99.587,100.482,100.411,100.59,98.601,98.012,97.846,97.2,94.805,132.984,132.608,63.623,63.623,63.623,63.623,63.623,63.623,63.623,64.718,63.623,63.623,63.623,63.623,63.623,63.623,63.623,63.742,64.069,64.96,64.96,63.585,62.28,62.28,62.28,62.28,62.28,62.28,61.413,60.979,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Travel Insurance,98.701,95.286,98.049,98.963,93.302,90.224,101.57,106.283,101.923,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
